Freq,time,motorpath,angle
3.50, 	9.20, 	141, 	3.12
3.50, 	9.23, 	154, 	3.12
3.50, 	9.25, 	165, 	3.12
3.50, 	9.28, 	175, 	3.12
3.50, 	9.31, 	183, 	3.12
3.50, 	9.34, 	190, 	3.12
3.50, 	9.36, 	195, 	3.12
3.50, 	9.39, 	198, 	3.12
3.50, 	9.42, 	199, 	3.12
3.50, 	9.44, 	199, 	3.12
3.50, 	9.47, 	197, 	3.12
3.50, 	9.50, 	193, 	3.12
3.50, 	9.53, 	187, 	3.12
3.50, 	9.55, 	180, 	3.12
3.50, 	9.58, 	171, 	3.12
3.50, 	9.61, 	161, 	3.12
3.50, 	9.63, 	149, 	3.12
3.50, 	9.66, 	135, 	3.12
3.50, 	9.69, 	120, 	3.12
3.50, 	9.71, 	105, 	3.12
3.50, 	9.74, 	89, 	3.12
3.50, 	9.77, 	72, 	3.12
3.50, 	9.79, 	55, 	3.12
3.50, 	9.82, 	37, 	3.12
3.50, 	9.85, 	19, 	3.12
3.50, 	9.87, 	1, 	3.12
3.50, 	9.90, 	-18, 	3.12
3.50, 	9.93, 	-37, 	3.12
3.50, 	9.95, 	-56, 	3.12
3.50, 	9.98, 	-75, 	3.12
3.50, 	10.01, 	-92, 	3.12
3.50, 	10.04, 	-108, 	3.12
3.50, 	10.06, 	-122, 	3.12
3.50, 	10.09, 	-138, 	3.12
3.50, 	10.12, 	-152, 	3.12
3.50, 	10.15, 	-165, 	3.12
3.50, 	10.18, 	-176, 	3.12
3.50, 	10.21, 	-184, 	3.12
3.50, 	10.24, 	-192, 	3.12
3.50, 	10.26, 	-196, 	3.13
3.50, 	10.29, 	-200, 	3.13
3.50, 	10.32, 	-200, 	3.13
3.50, 	10.35, 	-199, 	3.13
3.50, 	10.38, 	-196, 	3.13
3.50, 	10.41, 	-191, 	3.13
3.50, 	10.44, 	-184, 	3.13
3.50, 	10.47, 	-175, 	3.13
3.50, 	10.50, 	-163, 	3.13
3.50, 	10.53, 	-151, 	3.13
3.50, 	10.56, 	-137, 	3.13
3.50, 	10.59, 	-121, 	3.13
3.50, 	10.62, 	-104, 	3.13
3.50, 	10.64, 	-87, 	3.13
3.50, 	10.67, 	-69, 	3.13
3.50, 	10.70, 	-50, 	3.12
3.50, 	10.73, 	-31, 	3.13
3.50, 	10.76, 	-10, 	3.12
3.50, 	10.79, 	11, 	3.13
3.50, 	10.82, 	32, 	3.12
3.50, 	10.85, 	53, 	3.12
3.50, 	10.88, 	74, 	3.12
3.50, 	10.91, 	93, 	3.12
3.50, 	10.94, 	110, 	3.12
3.50, 	10.96, 	124, 	3.12
3.50, 	10.98, 	135, 	3.12
3.50, 	11.00, 	145, 	3.12
3.50, 	11.03, 	158, 	3.12
3.50, 	11.06, 	169, 	3.12
3.50, 	11.09, 	179, 	3.12
3.50, 	11.12, 	186, 	3.12
3.50, 	11.15, 	193, 	3.12
3.50, 	11.17, 	197, 	3.12
3.50, 	11.20, 	199, 	3.12
3.50, 	11.23, 	199, 	3.12
3.50, 	11.26, 	198, 	3.12
3.50, 	11.29, 	194, 	3.12
3.50, 	11.31, 	189, 	3.12
3.50, 	11.34, 	182, 	3.12
3.50, 	11.37, 	173, 	3.12
3.50, 	11.40, 	162, 	3.12
3.50, 	11.43, 	150, 	3.12
3.50, 	11.45, 	137, 	3.12
3.50, 	11.48, 	121, 	3.12
3.50, 	11.51, 	106, 	3.12
3.50, 	11.54, 	89, 	3.12
3.50, 	11.57, 	71, 	3.12
3.50, 	11.59, 	53, 	3.12
3.50, 	11.62, 	34, 	3.12
3.50, 	11.65, 	15, 	3.12
3.50, 	11.67, 	-4, 	3.12
3.50, 	11.70, 	-24, 	3.12
3.50, 	11.73, 	-44, 	3.12
3.50, 	11.76, 	-63, 	3.12
3.50, 	11.79, 	-82, 	3.12
3.50, 	11.82, 	-100, 	3.12
3.50, 	11.84, 	-115, 	3.12
3.50, 	11.87, 	-130, 	3.12
3.50, 	11.90, 	-145, 	3.12
3.50, 	11.93, 	-158, 	3.12
3.50, 	11.96, 	-170, 	3.12
3.50, 	11.99, 	-180, 	3.12
3.50, 	12.02, 	-188, 	3.12
3.50, 	12.04, 	-194, 	3.13
3.50, 	12.08, 	-198, 	3.13
3.50, 	12.10, 	-200, 	3.13
3.50, 	12.13, 	-200, 	3.13
3.50, 	12.16, 	-198, 	3.13
3.50, 	12.19, 	-194, 	3.13
3.50, 	12.22, 	-188, 	3.13
3.50, 	12.25, 	-180, 	3.13
3.50, 	12.28, 	-170, 	3.13
3.50, 	12.31, 	-158, 	3.13
3.50, 	12.34, 	-145, 	3.13
3.50, 	12.37, 	-130, 	3.13
3.50, 	12.39, 	-114, 	3.13
3.50, 	12.42, 	-96, 	3.13
3.50, 	12.45, 	-79, 	3.13
3.50, 	12.48, 	-60, 	3.13
3.50, 	12.51, 	-41, 	3.13
3.50, 	12.54, 	-22, 	3.12
3.50, 	12.56, 	-2, 	3.12
3.50, 	12.59, 	18, 	3.12
3.50, 	12.62, 	38, 	3.12
3.50, 	12.65, 	59, 	3.12
3.50, 	12.68, 	79, 	3.12
3.50, 	12.71, 	97, 	3.12
3.50, 	12.74, 	113, 	3.12
3.50, 	12.76, 	126, 	3.12
3.50, 	12.78, 	137, 	3.12
3.50, 	12.81, 	151, 	3.12
3.50, 	12.84, 	162, 	3.12
3.50, 	12.87, 	173, 	3.12
3.50, 	12.90, 	182, 	3.12
3.50, 	12.92, 	189, 	3.12
3.50, 	12.95, 	194, 	3.12
3.50, 	12.98, 	198, 	3.12
3.50, 	13.01, 	199, 	3.12
3.50, 	13.04, 	199, 	3.12
3.50, 	13.06, 	197, 	3.12
3.50, 	13.09, 	192, 	3.12
3.50, 	13.12, 	186, 	3.12
3.50, 	13.15, 	178, 	3.12
3.50, 	13.18, 	169, 	3.12
3.50, 	13.20, 	158, 	3.12
3.50, 	13.23, 	145, 	3.12
3.50, 	13.26, 	131, 	3.12
3.50, 	13.29, 	115, 	3.12
3.50, 	13.32, 	99, 	3.12
3.50, 	13.34, 	82, 	3.12
3.50, 	13.37, 	64, 	3.12
3.50, 	13.40, 	46, 	3.12
3.50, 	13.42, 	27, 	3.12
3.50, 	13.45, 	8, 	3.12
3.50, 	13.48, 	-12, 	3.12
3.50, 	13.51, 	-32, 	3.12
3.50, 	13.54, 	-52, 	3.12
3.50, 	13.57, 	-72, 	3.12
3.50, 	13.60, 	-90, 	3.12
3.50, 	13.62, 	-106, 	3.12
3.50, 	13.65, 	-119, 	3.12
3.50, 	13.68, 	-136, 	3.12
3.50, 	13.71, 	-150, 	3.12
3.50, 	13.73, 	-162, 	3.12
3.50, 	13.76, 	-174, 	3.12
3.50, 	13.79, 	-183, 	3.12
3.50, 	13.82, 	-190, 	3.13
3.50, 	13.85, 	-196, 	3.13
3.50, 	13.88, 	-199, 	3.13
3.50, 	13.91, 	-200, 	3.13
3.50, 	13.94, 	-200, 	3.13
3.50, 	13.97, 	-197, 	3.13
3.50, 	14.00, 	-192, 	3.13
3.50, 	14.03, 	-185, 	3.13
3.50, 	14.05, 	-177, 	3.12
3.50, 	14.08, 	-166, 	3.13
3.50, 	14.11, 	-154, 	3.13
3.50, 	14.14, 	-140, 	3.13
3.50, 	14.17, 	-124, 	3.13
3.50, 	14.20, 	-108, 	3.13
3.50, 	14.23, 	-90, 	3.13
3.50, 	14.26, 	-72, 	3.13
3.50, 	14.29, 	-53, 	3.13
3.50, 	14.31, 	-34, 	3.13
3.50, 	14.34, 	-14, 	3.12
3.50, 	14.37, 	5, 	3.12
3.50, 	14.40, 	25, 	3.12
3.50, 	14.43, 	46, 	3.12
3.50, 	14.46, 	66, 	3.12
3.50, 	14.49, 	85, 	3.12
3.50, 	14.52, 	102, 	3.12
3.50, 	14.54, 	116, 	3.12
3.50, 	14.56, 	128, 	3.12
3.50, 	14.59, 	141, 	3.12
3.50, 	14.62, 	155, 	3.12
3.50, 	14.64, 	167, 	3.12
3.50, 	14.67, 	177, 	3.12
3.50, 	14.70, 	185, 	3.12
3.50, 	14.73, 	191, 	3.12
3.50, 	14.76, 	196, 	3.12
3.50, 	14.78, 	199, 	3.12
3.50, 	14.81, 	199, 	3.12
3.50, 	14.84, 	198, 	3.12
3.50, 	14.87, 	195, 	3.12
3.50, 	14.90, 	190, 	3.12
3.50, 	14.92, 	184, 	3.12
3.50, 	14.95, 	175, 	3.12
3.50, 	14.98, 	165, 	3.12
3.50, 	15.01, 	153, 	3.12
3.50, 	15.04, 	140, 	3.12
3.50, 	15.07, 	125, 	3.12
3.50, 	15.09, 	109, 	3.12
3.50, 	15.12, 	92, 	3.12
3.50, 	15.15, 	75, 	3.12
3.50, 	15.18, 	58, 	3.12
3.50, 	15.20, 	39, 	3.12
3.50, 	15.23, 	19, 	3.12
3.50, 	15.26, 	0, 	3.12
3.50, 	15.29, 	-20, 	3.12
3.50, 	15.32, 	-41, 	3.12
3.50, 	15.35, 	-61, 	3.12
3.50, 	15.38, 	-81, 	3.12
3.50, 	15.41, 	-99, 	3.12
3.50, 	15.43, 	-114, 	3.12
3.50, 	15.46, 	-127, 	3.12
3.50, 	15.48, 	-141, 	3.12
3.50, 	15.51, 	-154, 	3.12
3.50, 	15.54, 	-167, 	3.12
3.50, 	15.57, 	-177, 	3.12
3.50, 	15.60, 	-186, 	3.12
3.50, 	15.63, 	-193, 	3.12
3.50, 	15.66, 	-197, 	3.13
3.50, 	15.69, 	-200, 	3.13
3.50, 	15.71, 	-200, 	3.13
3.50, 	15.74, 	-199, 	3.13
3.50, 	15.77, 	-195, 	3.13
3.50, 	15.80, 	-190, 	3.13
3.50, 	15.83, 	-182, 	3.13
3.50, 	15.86, 	-173, 	3.13
3.50, 	15.89, 	-162, 	3.13
3.50, 	15.92, 	-149, 	3.13
3.50, 	15.95, 	-134, 	3.13
3.50, 	15.98, 	-119, 	3.13
3.50, 	16.01, 	-101, 	3.13
3.50, 	16.03, 	-84, 	3.13
3.50, 	16.06, 	-66, 	3.12
3.50, 	16.09, 	-46, 	3.12
3.50, 	16.12, 	-27, 	3.12
3.50, 	16.15, 	-7, 	3.12
3.50, 	16.18, 	14, 	3.12
3.50, 	16.21, 	34, 	3.12
3.50, 	16.24, 	55, 	3.12
3.50, 	16.27, 	75, 	3.12
3.50, 	16.30, 	94, 	3.12
3.50, 	16.32, 	110, 	3.12
3.50, 	16.35, 	124, 	3.12
3.50, 	16.37, 	135, 	3.12
3.50, 	16.39, 	147, 	3.12
3.50, 	16.42, 	159, 	3.12
3.50, 	16.45, 	170, 	3.12
3.50, 	16.48, 	180, 	3.12
3.50, 	16.51, 	187, 	3.12
3.50, 	16.53, 	193, 	3.12
3.50, 	16.56, 	197, 	3.12
3.50, 	16.59, 	199, 	3.12
3.50, 	16.62, 	199, 	3.12
3.50, 	16.65, 	197, 	3.12
3.50, 	16.67, 	194, 	3.12
3.50, 	16.70, 	188, 	3.12
3.50, 	16.73, 	181, 	3.12
3.50, 	16.76, 	172, 	3.12
3.50, 	16.79, 	161, 	3.12
3.50, 	16.82, 	148, 	3.12
3.50, 	16.84, 	135, 	3.12
3.50, 	16.87, 	119, 	3.12
3.50, 	16.90, 	103, 	3.12
3.50, 	16.93, 	86, 	3.12
3.50, 	16.95, 	68, 	3.12
3.50, 	16.98, 	50, 	3.12
3.50, 	17.01, 	32, 	3.12
3.50, 	17.04, 	13, 	3.12
3.50, 	17.06, 	-6, 	3.12
3.50, 	17.09, 	-25, 	3.12
3.50, 	17.12, 	-45, 	3.12
3.50, 	17.15, 	-64, 	3.12
3.50, 	17.18, 	-82, 	3.12
3.50, 	17.20, 	-99, 	3.12
3.50, 	17.23, 	-115, 	3.12
3.50, 	17.26, 	-131, 	3.12
3.50, 	17.29, 	-146, 	3.12
3.50, 	17.32, 	-159, 	3.12
3.50, 	17.35, 	-171, 	3.12
3.50, 	17.37, 	-181, 	3.12
3.50, 	17.40, 	-189, 	3.13
3.50, 	17.43, 	-195, 	3.13
3.50, 	17.46, 	-198, 	3.13
3.50, 	17.49, 	-200, 	3.13
3.50, 	17.52, 	-200, 	3.13
3.50, 	17.55, 	-198, 	3.13
3.50, 	17.58, 	-193, 	3.13
3.50, 	17.61, 	-187, 	3.13
3.50, 	17.64, 	-179, 	3.13
3.50, 	17.67, 	-169, 	3.13
3.50, 	17.70, 	-157, 	3.13
3.50, 	17.72, 	-144, 	3.12
3.50, 	17.75, 	-128, 	3.13
3.50, 	17.78, 	-113, 	3.13
3.50, 	17.81, 	-95, 	3.12
3.50, 	17.84, 	-77, 	3.13
3.50, 	17.87, 	-58, 	3.13
3.50, 	17.90, 	-39, 	3.13
3.50, 	17.92, 	-20, 	3.13
3.50, 	17.95, 	0, 	3.12
3.50, 	17.98, 	20, 	3.12
3.50, 	18.01, 	41, 	3.12
3.50, 	18.04, 	61, 	3.12
3.50, 	18.07, 	80, 	3.12
3.50, 	18.10, 	98, 	3.12
3.50, 	18.12, 	113, 	3.12
3.50, 	18.15, 	126, 	3.12
3.50, 	18.17, 	137, 	3.12
3.50, 	18.20, 	151, 	3.12
3.50, 	18.23, 	163, 	3.12
3.50, 	18.25, 	173, 	3.12
3.50, 	18.28, 	182, 	3.12
3.50, 	18.31, 	189, 	3.12
3.50, 	18.34, 	195, 	3.12
3.50, 	18.37, 	198, 	3.12
3.50, 	18.39, 	199, 	3.12
3.50, 	18.42, 	199, 	3.12
3.50, 	18.45, 	197, 	3.12
3.50, 	18.48, 	192, 	3.12
3.50, 	18.51, 	186, 	3.12
3.50, 	18.54, 	178, 	3.12
3.50, 	18.56, 	168, 	3.12
3.50, 	18.59, 	157, 	3.12
3.50, 	18.62, 	144, 	3.12
3.50, 	18.65, 	130, 	3.12
3.50, 	18.68, 	114, 	3.12
3.50, 	18.70, 	98, 	3.12
3.50, 	18.73, 	80, 	3.12
3.50, 	18.76, 	63, 	3.12
3.50, 	18.78, 	45, 	3.12
3.50, 	18.81, 	26, 	3.12
3.50, 	18.84, 	7, 	3.12
3.50, 	18.87, 	-13, 	3.12
3.50, 	18.90, 	-33, 	3.12
3.50, 	18.93, 	-53, 	3.12
3.50, 	18.96, 	-73, 	3.12
3.50, 	18.98, 	-91, 	3.12
3.50, 	19.01, 	-107, 	3.12
3.50, 	19.03, 	-121, 	3.12
3.50, 	19.06, 	-136, 	3.12
3.50, 	19.09, 	-151, 	3.12
3.50, 	19.12, 	-163, 	3.12
3.50, 	19.15, 	-174, 	3.12
3.50, 	19.18, 	-183, 	3.12
3.50, 	19.21, 	-191, 	3.13
3.50, 	19.24, 	-196, 	3.13
3.50, 	19.27, 	-199, 	3.13
3.50, 	19.30, 	-200, 	3.13
3.50, 	19.33, 	-200, 	3.13
3.50, 	19.35, 	-197, 	3.13
3.50, 	19.38, 	-192, 	3.13
3.50, 	19.41, 	-185, 	3.13
3.50, 	19.44, 	-176, 	3.13
3.50, 	19.47, 	-165, 	3.13
3.50, 	19.50, 	-153, 	3.13
3.50, 	19.53, 	-139, 	3.13
3.50, 	19.56, 	-123, 	3.13
3.50, 	19.59, 	-107, 	3.13
3.50, 	19.62, 	-89, 	3.13
3.50, 	19.64, 	-71, 	3.12
3.50, 	19.67, 	-52, 	3.13
3.50, 	19.70, 	-33, 	3.13
3.50, 	19.73, 	-13, 	3.13
3.50, 	19.76, 	7, 	3.12
3.50, 	19.79, 	27, 	3.12
3.50, 	19.82, 	47, 	3.12
3.50, 	19.85, 	67, 	3.12
3.50, 	19.87, 	85, 	3.12
3.50, 	19.90, 	102, 	3.12
3.50, 	19.93, 	117, 	3.12
3.50, 	19.95, 	129, 	3.12
3.50, 	19.98, 	143, 	3.12
3.50, 	20.00, 	156, 	3.12
3.50, 	20.03, 	167, 	3.12
3.50, 	20.06, 	177, 	3.12
3.50, 	20.09, 	185, 	3.12
3.50, 	20.12, 	192, 	3.12
3.50, 	20.14, 	196, 	3.12
3.50, 	20.17, 	199, 	3.12
3.50, 	20.20, 	199, 	3.12
3.50, 	20.23, 	198, 	3.12
3.50, 	20.26, 	195, 	3.12
3.50, 	20.28, 	190, 	3.12
3.50, 	20.31, 	183, 	3.12
3.50, 	20.34, 	175, 	3.12
3.50, 	20.37, 	164, 	3.12
3.50, 	20.40, 	152, 	3.12
3.50, 	20.42, 	139, 	3.12
3.50, 	20.45, 	124, 	3.12
3.50, 	20.48, 	108, 	3.12
3.50, 	20.51, 	92, 	3.12
3.50, 	20.54, 	74, 	3.12
3.50, 	20.56, 	56, 	3.12
3.50, 	20.59, 	38, 	3.12
3.50, 	20.62, 	19, 	3.12
3.50, 	20.64, 	0, 	3.12
3.50, 	20.67, 	-20, 	3.12
3.50, 	20.70, 	-40, 	3.12
3.50, 	20.73, 	-59, 	3.12
3.50, 	20.76, 	-78, 	3.12
3.50, 	20.79, 	-96, 	3.12
3.50, 	20.81, 	-112, 	3.12
3.50, 	20.84, 	-126, 	3.12
3.50, 	20.87, 	-142, 	3.12
3.50, 	20.90, 	-155, 	3.12
3.50, 	20.93, 	-167, 	3.12
3.50, 	20.96, 	-178, 	3.12
3.50, 	20.98, 	-186, 	3.12
3.50, 	21.01, 	-193, 	3.13
3.50, 	21.04, 	-197, 	3.13
3.50, 	21.07, 	-200, 	3.13
3.50, 	21.10, 	-200, 	3.13
3.50, 	21.13, 	-199, 	3.13
3.50, 	21.16, 	-195, 	3.13
3.50, 	21.19, 	-190, 	3.12
3.50, 	21.22, 	-182, 	3.12
3.50, 	21.25, 	-172, 	3.13
3.50, 	21.28, 	-161, 	3.13
3.50, 	21.31, 	-148, 	3.13
3.50, 	21.34, 	-133, 	3.13
3.50, 	21.36, 	-118, 	3.13
3.50, 	21.39, 	-100, 	3.12
3.50, 	21.42, 	-82, 	3.13
3.50, 	21.45, 	-65, 	3.13
3.50, 	21.48, 	-45, 	3.12
3.50, 	21.51, 	-25, 	3.12
3.50, 	21.54, 	-5, 	3.12
3.50, 	21.57, 	16, 	3.12
3.50, 	21.60, 	38, 	3.12
3.50, 	21.63, 	59, 	3.12
3.50, 	21.66, 	79, 	3.12
3.50, 	21.69, 	97, 	3.12
3.50, 	21.72, 	113, 	3.12
3.50, 	21.74, 	126, 	3.12
3.50, 	21.76, 	137, 	3.12
3.50, 	21.78, 	147, 	3.12
3.50, 	21.81, 	160, 	3.12
3.50, 	21.84, 	171, 	3.12
3.50, 	21.87, 	180, 	3.12
3.50, 	21.89, 	188, 	3.12
3.50, 	21.92, 	193, 	3.12
3.50, 	21.95, 	197, 	3.12
3.50, 	21.98, 	199, 	3.12
3.50, 	22.01, 	199, 	3.12
3.50, 	22.03, 	197, 	3.12
3.50, 	22.06, 	193, 	3.12
3.50, 	22.09, 	188, 	3.12
3.50, 	22.12, 	180, 	3.12
3.50, 	22.15, 	171, 	3.12
3.50, 	22.17, 	160, 	3.12
3.50, 	22.20, 	147, 	3.12
3.50, 	22.23, 	134, 	3.12
3.50, 	22.26, 	118, 	3.12
3.50, 	22.29, 	102, 	3.12
3.50, 	22.31, 	85, 	3.12
3.50, 	22.34, 	67, 	3.12
3.50, 	22.37, 	49, 	3.12
3.50, 	22.40, 	31, 	3.12
3.50, 	22.42, 	12, 	3.12
3.50, 	22.45, 	-8, 	3.12
3.50, 	22.48, 	-28, 	3.12
3.50, 	22.51, 	-48, 	3.12
3.50, 	22.54, 	-68, 	3.12
3.50, 	22.57, 	-86, 	3.12
3.50, 	22.59, 	-103, 	3.12
3.50, 	22.62, 	-118, 	3.12
3.50, 	22.65, 	-133, 	3.12
3.50, 	22.68, 	-148, 	3.12
3.50, 	22.71, 	-161, 	3.12
3.50, 	22.73, 	-172, 	3.12
3.50, 	22.76, 	-181, 	3.12
3.50, 	22.79, 	-189, 	3.13
3.50, 	22.82, 	-195, 	3.13
3.50, 	22.85, 	-199, 	3.13
3.50, 	22.88, 	-200, 	3.13
3.50, 	22.91, 	-200, 	3.13
3.50, 	22.94, 	-198, 	3.13
3.50, 	22.97, 	-193, 	3.13
3.50, 	23.00, 	-186, 	3.13
3.50, 	23.03, 	-178, 	3.13
3.50, 	23.05, 	-168, 	3.13
3.50, 	23.08, 	-156, 	3.13
3.50, 	23.11, 	-142, 	3.13
3.50, 	23.14, 	-127, 	3.13
3.50, 	23.17, 	-111, 	3.13
3.50, 	23.20, 	-93, 	3.13
3.50, 	23.23, 	-75, 	3.13
3.50, 	23.26, 	-56, 	3.12
3.50, 	23.28, 	-38, 	3.13
3.50, 	23.31, 	-18, 	3.12
3.50, 	23.34, 	3, 	3.12
3.50, 	23.37, 	24, 	3.12
3.50, 	23.40, 	45, 	3.12
3.50, 	23.43, 	66, 	3.12
3.50, 	23.47, 	86, 	3.12
3.50, 	23.49, 	103, 	3.12
3.50, 	23.52, 	118, 	3.12
3.50, 	23.54, 	130, 	3.12
3.50, 	23.56, 	139, 	3.12
3.50, 	23.59, 	152, 	3.12
3.50, 	23.62, 	165, 	3.12
3.50, 	23.64, 	175, 	3.12
3.50, 	23.67, 	183, 	3.12
3.50, 	23.70, 	190, 	3.12
3.50, 	23.73, 	195, 	3.12
3.50, 	23.76, 	198, 	3.12
3.50, 	23.78, 	199, 	3.12
3.50, 	23.81, 	199, 	3.12
3.50, 	23.84, 	196, 	3.12
3.50, 	23.87, 	191, 	3.12
3.50, 	23.90, 	185, 	3.12
3.50, 	23.92, 	177, 	3.12
3.50, 	23.95, 	167, 	3.12
3.50, 	23.98, 	155, 	3.12
3.50, 	24.01, 	142, 	3.12
3.50, 	24.04, 	128, 	3.12
3.50, 	24.07, 	112, 	3.12
3.50, 	24.09, 	96, 	3.12
3.50, 	24.12, 	79, 	3.12
3.50, 	24.15, 	60, 	3.12
3.50, 	24.17, 	42, 	3.12
3.50, 	24.20, 	23, 	3.12
3.50, 	24.23, 	4, 	3.12
3.50, 	24.26, 	-15, 	3.12
3.50, 	24.28, 	-35, 	3.12
3.50, 	24.31, 	-54, 	3.12
3.50, 	24.34, 	-73, 	3.12
3.50, 	24.37, 	-91, 	3.12
3.50, 	24.40, 	-107, 	3.12
3.50, 	24.42, 	-123, 	3.12
3.50, 	24.45, 	-138, 	3.12
3.50, 	24.48, 	-152, 	3.12
3.50, 	24.51, 	-165, 	3.12
3.50, 	24.54, 	-176, 	3.12
3.50, 	24.57, 	-184, 	3.12
3.50, 	24.60, 	-192, 	3.12
3.50, 	24.63, 	-197, 	3.13
3.50, 	24.66, 	-200, 	3.13
3.50, 	24.69, 	-200, 	3.13
3.50, 	24.71, 	-199, 	3.13
3.50, 	24.74, 	-196, 	3.13
3.50, 	24.77, 	-191, 	3.13
3.50, 	24.80, 	-184, 	3.13
3.50, 	24.83, 	-175, 	3.13
3.50, 	24.86, 	-164, 	3.13
3.50, 	24.89, 	-151, 	3.13
3.50, 	24.92, 	-137, 	3.13
3.50, 	24.95, 	-122, 	3.13
3.50, 	24.98, 	-105, 	3.13
3.50, 	25.01, 	-86, 	3.12
3.50, 	25.03, 	-69, 	3.13
3.50, 	25.06, 	-50, 	3.12
3.50, 	25.09, 	-30, 	3.12
3.50, 	25.12, 	-10, 	3.12
3.50, 	25.15, 	10, 	3.12
3.50, 	25.18, 	31, 	3.12
3.50, 	25.21, 	52, 	3.12
3.50, 	25.24, 	72, 	3.12
3.50, 	25.27, 	91, 	3.12
3.50, 	25.30, 	108, 	3.12
3.50, 	25.32, 	122, 	3.12
3.50, 	25.34, 	133, 	3.12
3.50, 	25.37, 	145, 	3.12
3.50, 	25.39, 	158, 	3.12
3.50, 	25.42, 	169, 	3.12
3.50, 	25.45, 	178, 	3.12
3.50, 	25.48, 	187, 	3.12
3.50, 	25.51, 	192, 	3.12
3.50, 	25.53, 	197, 	3.12
3.50, 	25.56, 	199, 	3.12
3.50, 	25.59, 	199, 	3.12
3.50, 	25.62, 	198, 	3.12
3.50, 	25.65, 	194, 	3.12
3.50, 	25.67, 	189, 	3.12
3.50, 	25.70, 	182, 	3.12
3.50, 	25.73, 	173, 	3.12
3.50, 	25.76, 	163, 	3.12
3.50, 	25.79, 	150, 	3.12
3.50, 	25.82, 	136, 	3.12
3.50, 	25.84, 	122, 	3.12
3.50, 	25.87, 	105, 	3.12
3.50, 	25.90, 	88, 	3.12
3.50, 	25.93, 	71, 	3.12
3.50, 	25.95, 	53, 	3.12
3.50, 	25.98, 	35, 	3.12
3.50, 	26.01, 	16, 	3.12
3.50, 	26.04, 	-4, 	3.12
3.50, 	26.06, 	-24, 	3.12
3.50, 	26.09, 	-44, 	3.12
3.50, 	26.12, 	-64, 	3.12
3.50, 	26.15, 	-83, 	3.12
3.50, 	26.18, 	-101, 	3.12
3.50, 	26.21, 	-116, 	3.12
3.50, 	26.23, 	-130, 	3.12
3.50, 	26.26, 	-145, 	3.12
3.50, 	26.29, 	-158, 	3.12
3.50, 	26.32, 	-170, 	3.12
3.50, 	26.35, 	-180, 	3.12
3.50, 	26.38, 	-188, 	3.12
3.50, 	26.41, 	-194, 	3.13
3.50, 	26.44, 	-198, 	3.13
3.50, 	26.47, 	-200, 	3.13
3.50, 	26.49, 	-200, 	3.13
3.50, 	26.52, 	-198, 	3.13
3.50, 	26.55, 	-194, 	3.13
3.50, 	26.58, 	-188, 	3.13
3.50, 	26.61, 	-180, 	3.13
3.50, 	26.64, 	-170, 	3.13
3.50, 	26.67, 	-158, 	3.13
3.50, 	26.70, 	-145, 	3.13
3.50, 	26.73, 	-130, 	3.12
3.50, 	26.76, 	-114, 	3.13
3.50, 	26.79, 	-96, 	3.13
3.50, 	26.81, 	-79, 	3.13
3.50, 	26.84, 	-60, 	3.13
3.50, 	26.87, 	-41, 	3.13
3.50, 	26.90, 	-22, 	3.12
3.50, 	26.93, 	-2, 	3.12
3.50, 	26.95, 	18, 	3.12
3.50, 	26.98, 	38, 	3.12
3.50, 	27.01, 	58, 	3.12
3.50, 	27.04, 	77, 	3.12
3.50, 	27.07, 	95, 	3.12
3.50, 	27.10, 	111, 	3.12
3.50, 	27.12, 	124, 	3.12
3.50, 	27.14, 	137, 	3.12
3.50, 	27.17, 	150, 	3.12
3.50, 	27.20, 	162, 	3.12
3.50, 	27.23, 	173, 	3.12
3.50, 	27.26, 	182, 	3.12
3.50, 	27.28, 	189, 	3.12
3.50, 	27.31, 	194, 	3.12
3.50, 	27.34, 	198, 	3.12
3.50, 	27.37, 	199, 	3.12
3.50, 	27.40, 	199, 	3.12
3.50, 	27.42, 	197, 	3.12
3.50, 	27.45, 	192, 	3.12
3.50, 	27.48, 	186, 	3.12
3.50, 	27.51, 	179, 	3.12
3.50, 	27.54, 	169, 	3.12
3.50, 	27.57, 	158, 	3.12
3.50, 	27.59, 	145, 	3.12
3.50, 	27.62, 	131, 	3.12
3.50, 	27.65, 	115, 	3.12
3.50, 	27.68, 	99, 	3.12
3.50, 	27.70, 	82, 	3.12
3.50, 	27.73, 	64, 	3.12
3.50, 	27.76, 	46, 	3.12
3.50, 	27.79, 	27, 	3.12
3.50, 	27.81, 	8, 	3.12
3.50, 	27.84, 	-11, 	3.12
3.50, 	27.87, 	-31, 	3.12
3.50, 	27.90, 	-51, 	3.12
3.50, 	27.93, 	-70, 	3.12
3.50, 	27.96, 	-88, 	3.12
3.50, 	27.98, 	-104, 	3.12
3.50, 	28.01, 	-120, 	3.12
3.50, 	28.04, 	-135, 	3.12
3.50, 	28.07, 	-150, 	3.12
3.50, 	28.10, 	-162, 	3.12
3.50, 	28.13, 	-174, 	3.12
3.50, 	28.15, 	-183, 	3.12
3.50, 	28.18, 	-190, 	3.13
3.50, 	28.21, 	-196, 	3.13
3.50, 	28.24, 	-199, 	3.13
3.50, 	28.27, 	-200, 	3.13
3.50, 	28.30, 	-200, 	3.13
3.50, 	28.33, 	-197, 	3.13
3.50, 	28.36, 	-192, 	3.13
3.50, 	28.39, 	-185, 	3.13
